,index,Timestamp,Value 1,Moving average (5),Moving average (6),Moving average (8),Moving average (10)
4783,4783,1593425761939.0,18609.0,12620.0,12017.166666666666,12034.375,11608.1
4784,4784,1593425822111.0,7578.0,11075.2,11779.666666666666,11719.375,11691.9
4785,4785,1593425882274.0,23751.0,14571.8,13187.833333333334,12929.0,12760.4
4786,4786,1593425942429.0,8510.0,13289.2,13561.5,12867.375,12601.6
4787,4787,1593426002583.0,13546.0,14398.8,13332.0,12647.875,12548.8
4788,4788,1593426062700.0,11242.0,12925.4,13872.666666666666,13269.625,12772.7
4789,4789,1593426122848.0,13604.0,14130.6,13038.5,13104.75,12602.9
4790,4790,1593426183010.0,7518.0,10884.0,13028.5,13044.75,12727.9
4791,4791,1593426243188.0,15980.0,12378.0,11733.333333333334,12716.125,12833.6
4792,4792,1593426303316.0,6268.0,10922.4,11359.666666666666,12552.375,12660.6
4793,4793,1593426363486.0,14650.0,11604.0,11543.666666666666,11414.75,12264.7
4794,4794,1593426423651.0,8470.0,10577.2,11081.666666666666,11409.75,12353.9
4795,4795,1593426483818.0,14244.0,11922.4,11188.333333333334,11497.0,11403.2
4796,4796,1593426543984.0,7610.0,10248.4,11203.666666666666,11043.0,11313.2
4797,4797,1593426604122.0,16053.0,12205.4,11215.833333333334,11349.125,11563.9
4798,4798,1593426664292.0,8020.0,10879.4,11507.833333333334,11411.875,11241.7
4799,4799,1593426724445.0,13405.0,11866.4,11300.333333333334,11090.0,11221.8
4800,4800,1593426784619.0,9993.0,11016.2,11554.166666666666,11555.625,11469.3
4801,4801,1593426844848.0,13538.0,12201.8,11436.5,11416.625,11225.1
4802,4802,1593426905019.0,7548.0,10500.8,11426.166666666666,11301.375,11353.1
4803,4803,1593426965188.0,16610.0,12218.8,11519.0,11597.125,11549.1
4804,4804,1593427025345.0,6544.0,10846.6,11273.0,11463.875,11356.5
4805,4805,1593427085515.0,14782.0,11804.4,11502.5,11305.0,11410.3
4806,4806,1593427145689.0,8501.0,10797.0,11253.833333333334,11365.125,11499.4
4807,4807,1593427205859.0,14884.0,12264.2,11478.166666666666,11550.0,11382.5
4808,4808,1593427265992.0,7610.0,10464.2,11488.5,11252.125,11341.5
4809,4809,1593427326160.0,17132.0,12581.8,11575.5,11701.375,11714.2
4810,4810,1593427386333.0,6842.0,10993.8,11625.166666666666,11613.125,11399.1
4811,4811,1593427446502.0,15431.0,12379.8,11733.333333333334,11465.75,11588.4
4812,4812,1593427506673.0,24269.0,14256.8,14361.333333333334,13681.375,13260.5
4813,4813,1593427566851.0,28412.0,18417.2,16616.0,15385.125,14440.7
4814,4814,1593427627023.0,17613.0,18513.4,18283.166666666668,16524.125,15547.6
4815,4815,1593427687195.0,35617.0,24268.4,21364.0,19115.75,17631.1
4816,4816,1593427747324.0,12211.0,23624.4,22258.833333333332,19690.875,18002.1
4817,4817,1593427807489.0,16246.0,22019.8,22394.666666666668,19580.125,18138.3
4818,4818,1593427867656.0,7998.0,17937.0,19682.833333333332,19724.625,18177.1
4819,4819,1593427927826.0,15314.0,17477.2,17499.833333333332,19710.0,17995.3
4820,4820,1593427987966.0,7508.0,11855.4,15815.666666666666,17614.875,18061.9
4821,4821,1593428048080.0,15321.0,12477.4,12433.0,15978.5,18050.9
4822,4822,1593428108246.0,7918.0,10811.8,11717.5,14766.625,16415.8
4823,4823,1593428168416.0,13066.0,11825.4,11187.5,11947.75,14881.2
4824,4824,1593428228587.0,11642.0,11091.0,11794.833333333334,11876.625,14284.1
4825,4825,1593428288755.0,13604.0,12310.2,11509.833333333334,11546.375,12082.8
4826,4826,1593428348922.0,6268.0,10499.6,11303.166666666666,11330.125,11488.5
4827,4827,1593428409092.0,19080.0,12732.0,11929.666666666666,11800.875,11771.9
4828,4828,1593428469259.0,7251.0,11569.0,11818.5,11768.75,11697.2
4829,4829,1593428529428.0,15933.0,12427.2,12296.333333333334,11845.25,11759.1
4830,4830,1593428589598.0,8470.0,11400.4,11767.666666666666,11914.25,11855.3
4831,4831,1593428649759.0,13393.0,12825.4,11732.5,11955.125,11662.5
4832,4832,1593428709907.0,9945.0,10998.4,12345.333333333334,11743.0,11865.2
4833,4833,1593428770076.0,15105.0,12569.2,11682.833333333334,11930.625,12069.1
4834,4834,1593428830262.0,7918.0,10966.2,11794.0,12136.875,11696.7
4835,4835,1593428890444.0,13538.0,11979.8,11394.833333333334,11444.125,11690.1
4836,4836,1593428950622.0,8241.0,10949.4,11356.666666666666,11567.875,11887.4
4837,4837,1593429010765.0,14716.0,11903.6,11577.166666666666,11415.75,11451.0
4838,4838,1593429070894.0,6740.0,10230.6,11043.0,11199.5,11399.9
4839,4839,1593429131060.0,17409.0,12128.8,11427.0,11701.5,11547.5
4840,4840,1593429191236.0,6740.0,10769.2,11230.666666666666,11300.875,11374.5
4841,4841,1593429251404.0,13066.0,11734.2,11152.0,11046.0,11341.8
4842,4842,1593429311565.0,9648.0,10720.6,11386.5,11262.25,11312.1
4843,4843,1593429371685.0,15181.0,12408.8,11464.0,11467.625,11319.7
4844,4844,1593429431801.0,8214.0,10569.8,11709.666666666666,11464.25,11349.3
4845,4845,1593429491963.0,23321.0,13886.0,12695.0,12539.875,12327.6
4846,4846,1593429552116.0,6268.0,12526.4,12616.333333333334,12480.875,12130.3
4847,4847,1593429612250.0,14716.0,13540.0,12891.333333333334,12144.25,12130.3
4848,4848,1593429672430.0,10335.0,12570.8,13005.833333333334,12593.625,12489.8
4849,4849,1593429732599.0,15702.0,14068.4,13092.666666666666,12923.125,12319.1
4850,4850,1593429792724.0,6740.0,10752.2,12847.0,12559.625,12319.1
4851,4851,1593429853218.0,16131.0,12724.8,11648.666666666666,12678.375,12625.6
4852,4852,1593429913390.0,7988.0,11379.2,11935.333333333334,12650.125,12459.6
4853,4853,1593429973540.0,13066.0,11925.4,11660.333333333334,11368.25,12248.1
4854,4854,1593430033705.0,9648.0,10714.6,11545.833333333334,11790.75,12391.5
4855,4855,1593430093873.0,13886.0,12143.8,11243.166666666666,11687.0,11448.0
4856,4856,1593430154044.0,6512.0,10220.0,11205.166666666666,11209.125,11472.4
4857,4857,1593430214213.0,17278.0,12078.0,11396.333333333334,11406.125,11728.6
4858,4858,1593430274380.0,9484.0,11361.6,11645.666666666666,11749.125,11643.5
4859,4859,1593430334535.0,15479.0,12527.8,12047.833333333334,11667.625,11621.2
4860,4860,1593430394703.0,9668.0,11684.2,12051.166666666666,11877.625,11914.0
4861,4861,1593430454866.0,14310.0,13243.8,12121.833333333334,12033.125,11731.9
4862,4862,1593430515000.0,6740.0,11136.2,12159.833333333334,11669.625,11607.1
4863,4863,1593430575168.0,14862.0,12211.8,11757.166666666666,11791.625,11786.7
4864,4864,1593430635344.0,8194.0,10754.8,11542.166666666666,12001.875,11641.3
4865,4865,1593430695491.0,13538.0,11528.8,11218.666666666666,11534.375,11606.5
4866,4866,1593430755666.0,9178.0,10502.4,11137.0,11496.125,11873.1
4867,4867,1593430815836.0,13538.0,11862.0,11008.333333333334,11253.5,11499.1
4868,4868,1593430876004.0,6511.0,10191.8,10970.166666666666,10858.875,11201.8
4869,4869,1593430936163.0,18944.0,12341.8,11650.5,11438.125,11548.3
4870,4870,1593430996320.0,6268.0,10887.8,11329.5,11379.125,11208.3
4871,4871,1593431056487.0,18321.0,12716.4,12126.666666666666,11811.5,11609.4
4872,4872,1593431116620.0,19736.0,13956.0,13886.333333333334,13254.25,12909.0
4873,4873,1593431176788.0,24719.0,17597.6,15749.833333333334,14651.875,13894.7
4874,4874,1593431236952.0,21923.0,18193.4,18318.5,16245.0,15267.6
4875,4875,1593431297101.0,30343.0,23008.4,20218.333333333332,18345.625,16948.1
4876,4876,1593431357266.0,17548.0,22853.8,22098.333333333332,19725.25,17785.1
4877,4877,1593431417436.0,15439.0,21994.4,21618.0,19287.125,17975.2
4878,4878,1593431477592.0,10441.0,19138.8,20068.833333333332,19808.75,18368.2
4879,4879,1593431537769.0,14810.0,17716.2,18417.333333333332,19369.875,17954.8
4880,4880,1593431597944.0,6511.0,12949.8,15848.666666666666,17716.75,17979.1
4881,4881,1593431658116.0,18436.0,13127.4,13864.166666666666,16931.375,17990.6
4882,4882,1593431718290.0,6740.0,11387.6,12062.833333333334,15033.5,16691.0
4883,4883,1593431778464.0,16999.0,12699.2,12322.833333333334,13365.5,15919.0
4884,4884,1593431838631.0,9216.0,11580.4,12118.666666666666,12324.0,14648.3
4885,4885,1593431898797.0,14412.0,13160.6,12052.333333333334,12195.625,13055.2
4886,4886,1593431958964.0,6842.0,10841.8,12107.5,11745.75,11984.6
4887,4887,1593432019146.0,15870.0,12667.8,11679.833333333334,11878.25,12027.7
4888,4888,1593432079341.0,8020.0,10872.0,11893.166666666666,12066.875,11785.6
4889,4889,1593432139508.0,14667.0,11962.2,11504.5,11595.75,11771.3
4890,4890,1593432199673.0,10153.0,11110.4,11660.666666666666,12022.375,12135.5
4891,4891,1593432259895.0,14114.0,12564.8,11611.0,11661.75,11703.3
4892,4892,1593432320125.0,8951.0,11181.0,11962.5,11628.625,11924.4
4893,4893,1593432380296.0,18612.0,13299.4,12419.5,12153.625,12085.7
4894,4894,1593432440465.0,6268.0,11619.6,12127.5,12081.875,11790.9
4895,4895,1593432500652.0,18033.0,13195.6,12688.5,12352.25,12153.0
4896,4896,1593432560824.0,7189.0,11810.6,12194.5,12248.375,12187.7
4897,4897,1593432621195.0,13273.0,12675.0,12054.333333333334,12074.125,11928.0
4898,4898,1593432681365.0,9748.0,10902.2,12187.166666666666,12023.5,12100.8
4899,4899,1593432741556.0,14614.0,12571.4,11520.833333333334,12086.0,12095.5
4900,4900,1593432801727.0,8429.0,10650.6,11881.0,12020.75,11923.1
4901,4901,1593432861896.0,15852.0,12383.2,11517.5,11675.75,12096.9
4902,4902,1593432922103.0,6270.0,10982.6,11364.333333333334,11676.0,11828.8
4903,4903,1593432982276.0,16329.0,12298.8,11873.666666666666,11463.0,11600.5
4904,4904,1593433042453.0,15678.0,12511.6,12862.0,12524.125,12541.5
4905,4905,1593433102624.0,17692.0,14364.2,13375.0,13076.5,12507.4
4906,4906,1593433162795.0,6912.0,12576.2,13122.166666666666,12722.0,12479.7
4907,4907,1593433222981.0,14623.0,14246.8,12917.333333333334,12723.125,12614.7
4908,4908,1593433283161.0,9959.0,12972.8,13532.166666666666,12914.375,12635.8
4909,4909,1593433343742.0,14049.0,12647.0,13152.166666666666,12689.0,12579.3
4910,4910,1593433403907.0,9955.0,11099.6,12198.333333333334,13149.625,12731.9
4911,4911,1593433464062.0,13892.0,12495.6,11565.0,12845.0,12535.9
4912,4912,1593433524213.0,6268.0,10824.6,11457.666666666666,11668.75,12535.7
4913,4913,1593433584385.0,17634.0,12359.6,11959.5,11661.5,12666.2
4914,4914,1593433644590.0,6270.0,10803.8,11344.666666666666,11581.25,11725.4
4915,4915,1593433704720.0,16085.0,12029.8,11684.0,11764.0,11564.7
4916,4916,1593433764889.0,9338.0,11119.0,11581.166666666666,11686.375,11807.3
4917,4917,1593433825104.0,13002.0,12465.8,11432.833333333334,11555.5,11645.2
4918,4918,1593433885275.0,8020.0,10543.0,11724.833333333334,11313.625,11451.3
4919,4919,1593433945448.0,13243.0,11937.6,10993.0,11232.5,11370.7
4920,4920,1593434005619.0,10394.0,10799.4,11680.333333333334,11748.25,11414.6
4921,4921,1593434065788.0,13538.0,11639.4,11255.833333333334,11236.25,11379.2
4922,4922,1593434125956.0,6268.0,10292.6,10744.166666666666,11236.0,11379.2
4923,4923,1593434186116.0,28577.0,14404.0,13340.0,12797.5,12473.5
4924,4924,1593434246281.0,6544.0,13064.2,13094.0,12448.25,12500.9
4925,4925,1593434306448.0,18833.0,14752.0,14025.666666666666,13177.125,12775.7
4926,4926,1593434366620.0,7992.0,13642.8,13625.333333333334,13173.625,12641.1
4927,4927,1593434426788.0,14487.0,15286.6,13783.5,13329.125,12789.6
4928,4928,1593434486956.0,10549.0,11681.0,14497.0,13348.5,13042.5
4929,4929,1593434547126.0,13068.0,12985.8,11912.166666666666,13289.75,13025.0
4930,4930,1593434607257.0,7918.0,10802.8,12141.166666666666,13496.0,12777.4
4931,4931,1593434667428.0,22327.0,13669.8,12723.5,12714.75,13656.3
4932,4932,1593434727598.0,18765.0,14525.4,14519.0,14242.375,14906.0
4933,4933,1593434787766.0,30532.0,18522.0,17193.166666666668,15704.75,15101.5
4934,4934,1593434847936.0,12856.0,18479.6,17577.666666666668,16312.75,15732.7
4935,4935,1593434908063.0,40178.0,24931.6,22096.0,19524.125,17867.2
4936,4936,1593434968225.0,9921.0,22450.4,22429.833333333332,19445.625,18060.1
4937,4937,1593435028394.0,17807.0,22258.8,21676.5,20038.0,18392.1
4938,4938,1593435088560.0,6922.0,17536.8,19702.666666666668,19913.5,18029.4
4939,4939,1593435148675.0,13264.0,17618.4,16824.666666666668,18780.625,18049.0
4940,4940,1593435208844.0,11009.0,11784.6,16516.833333333332,17811.125,18358.1
4941,4941,1593435269006.0,13266.0,12453.6,12031.5,15652.875,17452.0
4942,4942,1593435329164.0,8020.0,10496.2,11714.666666666666,15048.375,16377.5
4943,4943,1593435389334.0,16651.0,12442.0,11522.0,12107.5,14989.4
4944,4944,1593435449500.0,6270.0,11043.2,11413.333333333334,11651.125,14330.8
4945,4945,1593435509675.0,15233.0,11888.0,11741.5,11329.375,11836.3
4946,4946,1593435569864.0,7132.0,10661.2,11095.333333333334,11355.625,11557.4
4947,4947,1593435630032.0,15791.0,12215.4,11516.166666666666,11671.5,11355.8
4948,4948,1593435690200.0,6842.0,10253.6,11319.833333333334,11150.625,11347.8
4949,4949,1593435750372.0,14115.0,11822.6,10897.166666666666,11256.75,11432.9
4950,4950,1593435810544.0,9750.0,10726.0,11477.166666666666,11473.0,11307.0
4951,4951,1593435870712.0,15912.0,12482.0,11590.333333333334,11380.625,11571.6
4952,4952,1593435930880.0,9660.0,11255.8,12011.666666666666,11804.375,11735.6
4953,4953,1593435991061.0,16192.0,13125.8,12078.5,11924.25,11689.7
4954,4954,1593436051228.0,6268.0,11556.4,11982.833333333334,11816.25,11689.5
4955,4955,1593436111392.0,17697.0,13145.8,12579.833333333334,12054.5,11935.9
4956,4956,1593436171560.0,5092.0,10981.8,11803.5,11835.75,11731.9
4957,4957,1593436231722.0,14153.0,11880.4,11510.333333333334,11840.5,11568.1
4958,4958,1593436291900.0,8468.0,10335.6,11311.666666666666,11680.25,11730.7
4959,4959,1593436352058.0,14010.0,11884.0,10948.0,11442.5,11720.2
4960,4960,1593436412228.0,9168.0,10178.2,11431.333333333334,11381.0,11662.0
4961,4961,1593436472396.0,14986.0,12157.0,10979.5,11230.25,11569.4
4962,4962,1593436532567.0,7920.0,10910.4,11450.833333333334,11436.75,11395.4
4963,4963,1593436592736.0,14108.0,12038.4,11443.333333333334,10988.125,11187.0
4964,4964,1593436652908.0,13523.0,11941.0,12285.833333333334,12042.0,11912.5
4965,4965,1593436713077.0,20544.0,14216.2,13374.833333333334,12840.875,12197.2
4966,4966,1593436773234.0,6268.0,12472.6,12891.5,12565.875,12314.8
4967,4967,1593436833400.0,18067.0,14502.0,13405.0,13073.0,12706.2
4968,4968,1593436893566.0,8709.0,13422.2,13536.5,13015.625,12730.3
4969,4969,1593436953737.0,14244.0,13566.4,13559.166666666666,12922.875,12753.7
4970,4970,1593437013888.0,8841.0,11225.8,12778.833333333334,13038.0,12721.0
4971,4971,1593437074048.0,13790.0,12730.2,11653.166666666666,12998.25,12601.4
4972,4972,1593437134214.0,7988.0,10714.4,11939.833333333334,12306.375,12608.2
4973,4973,1593437194384.0,13207.0,11614.0,11129.833333333334,11389.25,12518.1
4974,4974,1593437254554.0,9648.0,10694.8,11286.333333333334,11811.75,12130.6
4975,4975,1593437314719.0,13066.0,11539.8,11090.0,11186.625,11382.8
4976,4976,1593437374892.0,10133.0,10808.4,11305.333333333334,11364.625,11769.3
4977,4977,1593437435027.0,13999.0,12010.6,11340.166666666666,11334.0,11362.5
4978,4978,1593437495196.0,6268.0,10622.8,11053.5,11012.375,11118.4
4979,4979,1593437555670.0,19610.0,12615.2,12120.666666666666,11739.875,11655.0
4980,4980,1593437616140.0,6270.0,11256.0,11557.666666666666,11525.125,11397.9
4981,4981,1593437676300.0,15637.0,12356.8,11986.166666666666,11828.875,11582.6
4982,4982,1593437736458.0,8468.0,11250.6,11708.666666666666,11681.375,11630.6
4983,4983,1593437796628.0,14312.0,12859.4,11760.833333333334,11837.125,11741.1
4984,4984,1593437856796.0,7223.0,10382.0,11920.0,11473.375,11498.6
4985,4985,1593437917361.0,14074.0,11942.8,10997.333333333334,11482.75,11599.4
4986,4986,1593437977531.0,9648.0,10745.0,11560.333333333334,11905.25,11550.9
4987,4987,1593438037694.0,13066.0,11664.6,11131.833333333334,11087.25,11457.6
4988,4988,1593438097864.0,12098.0,11221.8,11736.833333333334,11815.75,12040.6
4989,4989,1593438158032.0,14065.0,12590.2,11695.666666666666,11619.25,11486.1
4990,4990,1593438218182.0,7446.0,11264.6,11732.833333333334,11491.5,11603.7
4991,4991,1593438278351.0,27050.0,14745.0,13895.5,13083.75,12745.0
4992,4992,1593438338520.0,16625.0,15456.8,15058.333333333334,14259.0,13560.7
4993,4993,1593438398689.0,40334.0,21104.0,19603.0,17541.5,16162.9
4994,4994,1593438458859.0,14072.0,21105.4,19932.0,18094.5,16847.8
4995,4995,1593438519031.0,37028.0,27021.8,23759.166666666668,21089.75,19143.2
4996,4996,1593438579200.0,10404.0,23692.6,24252.166666666668,20878.0,19218.8
4997,4997,1593438639372.0,16638.0,23695.2,22516.833333333332,21199.625,19576.0
4998,4998,1593438699501.0,6922.0,17012.8,20899.666666666668,21134.125,19058.4
4999,4999,1593438759658.0,14589.0,17116.2,16608.833333333332,19576.5,19110.8
5000,5000,1593438819828.0,8813.0,11473.2,15732.333333333334,18600.0,19247.5
5001,5001,1593438879992.0,13593.0,12111.0,11826.5,15257.375,17901.8
5002,5002,1593438940153.0,8020.0,10387.4,11429.166666666666,14500.875,17041.3
5003,5003,1593439000541.0,15509.0,12104.8,11241.0,11811.0,14558.8
5004,5004,1593439060697.0,7448.0,10676.6,11328.666666666666,11441.5,13896.4
5005,5005,1593439120867.0,14615.0,11837.0,11333.0,11188.625,11655.1
5006,5006,1593439181011.0,6268.0,10372.0,10908.833333333334,11106.875,11241.5
5007,5007,1593439241175.0,17933.0,12354.6,11632.166666666666,11524.875,11371.0
5008,5008,1593439301336.0,7918.0,10836.4,11615.166666666666,11413.0,11470.6
5009,5009,1593439361489.0,15269.0,12400.6,11575.166666666666,11622.5,11538.6
5010,5010,1593439421645.0,7920.0,11061.6,11653.833333333334,11610.0,11449.3
5011,5011,1593439481812.0,25837.0,14975.4,13524.166666666666,12901.0,12673.7
5012,5012,1593439541980.0,10345.0,13457.8,14203.666666666666,13263.125,12906.2
5013,5013,1593439602136.0,15781.0,15030.4,13845.0,13408.875,12933.4
5014,5014,1593439662306.0,6475.0,13271.6,13604.5,13434.75,12836.1
5015,5015,1593439722476.0,17064.0,15100.4,13903.666666666666,13326.125,13081.0
5016,5016,1593439782624.0,6268.0,11186.6,13628.333333333334,13119.875,13081.0
5017,5017,1593439842740.0,14716.0,12060.8,11774.833333333334,13050.75,12759.3
5018,5018,1593439902906.0,8470.0,10598.6,11462.333333333334,13119.5,12814.5
5019,5019,1593439963078.0,16760.0,12655.6,11625.5,11984.875,12963.6
5020,5020,1593440023234.0,7918.0,10826.4,11866.0,11681.5,12963.4
5021,5021,1593440083384.0,19757.0,13524.2,12314.833333333334,12178.5,12355.4
5022,5022,1593440143553.0,8022.0,12185.4,12607.166666666666,12371.875,12123.1
5023,5023,1593440203688.0,15051.0,13501.6,12663.0,12120.25,12050.1
5024,5024,1593440263859.0,15639.0,13277.4,13857.833333333334,13291.625,12966.5
5025,5025,1593440324030.0,15555.0,14804.8,13657.0,13396.5,12815.6
5026,5026,1593440384200.0,8234.0,12500.2,13709.666666666666,13367.0,13012.2
5027,5027,1593440444369.0,19291.0,14754.0,13632.0,13683.375,13469.7
5028,5028,1593440504544.0,6740.0,13091.8,13418.333333333334,13536.125,13296.7
5029,5029,1593440564707.0,16645.0,13293.0,13684.0,13147.125,13285.2
5030,5030,1593440624875.0,8869.0,11955.8,12555.666666666666,13253.0,13380.3
5031,5031,1593440685039.0,16059.0,13520.8,12639.666666666666,13379.0,13010.5
5032,5032,1593440745205.0,8901.0,11442.8,12750.833333333334,12536.75,13098.4
5033,5033,1593440805361.0,17636.0,13622.0,12475.0,12796.875,13356.9
5034,5034,1593440865534.0,7446.0,11782.2,12592.666666666666,12698.375,12537.6
5035,5035,1593440925701.0,15387.0,13085.8,12383.0,12210.375,12520.8
5036,5036,1593440985868.0,8240.0,11522.0,12278.166666666666,12397.875,12521.4
5037,5037,1593441046038.0,15441.0,12830.0,12175.166666666666,12247.375,12136.4
5038,5038,1593441106200.0,7251.0,10753.0,11900.166666666666,12045.125,12187.5
5039,5039,1593441166368.0,19249.0,13113.6,12169.0,12443.875,12447.9
5040,5040,1593441226544.0,6740.0,11384.2,12051.333333333334,12173.75,12235.0
5041,5041,1593441286720.0,14442.0,12624.6,11893.833333333334,11774.5,12073.3
